C_SO2_1H,I_SO2_1H,C_NO2_1H,I_NO2_1H,C_PM10_1H,I_PM10_24H_MV,C_CO1_1H,I_CO1_1H,C_O3_1H,I_O3_1H,C_PM25_1H,I_PM25_24H_MV,AQI_,PRIMARY_POLLUTANTS__-,PRIMARY_POLLUTANTS__NO2,"PRIMARY_POLLUTANTS__NO2,PM10","PRIMARY_POLLUTANTS__NO2,PM2.5",PRIMARY_POLLUTANTS__O3-1小时,"PRIMARY_POLLUTANTS__O3-1小时,PM2.5",PRIMARY_POLLUTANTS__PM10,"PRIMARY_POLLUTANTS__PM10,O3-1小时","PRIMARY_POLLUTANTS__PM10,PM2.5",PRIMARY_POLLUTANTS__PM2.5,LEVEL__一级,LEVEL__三级,LEVEL__二级,LEVEL__五级,LEVEL__六级,LEVEL__四级,CATEGORY__严重污染,CATEGORY__中度污染,CATEGORY__优,CATEGORY__良,CATEGORY__轻度污染,CATEGORY__重度污染,COLOR__橙色,COLOR__紫色,COLOR__红色,COLOR__绿色,COLOR__褐红色,COLOR__黄色,STATE__正常,label
26.0,9.0,116.0,58.0,275.0,163.0,1.725,18.0,90.0,29.0,213.0,263.0,263.0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1,263.0
26.0,9.0,165.0,83.0,282.0,166.0,1.923,20.0,44.0,14.0,230.0,280.0,280.0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1,280.0
26.0,9.0,192.0,96.0,317.0,184.0,2.23,23.0,13.0,5.0,248.0,298.0,298.0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1,298.0
26.0,9.0,191.0,96.0,351.0,202.0,2.528,26.0,10.0,4.0,259.0,309.0,309.0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,1,309.0
30.0,10.0,185.0,93.0,363.0,219.0,2.917,30.0,10.0,4.0,267.0,317.0,317.0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,1,317.0
28.0,10.0,182.0,91.0,400.0,272.0,2.449,25.0,10.0,4.0,268.0,318.0,318.0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,1,318.0
25.0,9.0,153.0,77.0,360.0,215.0,2.267,23.0,9.0,3.0,268.0,318.0,318.0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,1,318.0
24.0,8.0,131.0,66.0,347.0,199.0,1.949,20.0,16.0,5.0,261.0,311.0,311.0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,1,311.0
25.0,9.0,131.0,66.0,348.0,199.0,1.975,20.0,10.0,4.0,270.0,320.0,320.0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,1,320.0
30.0,10.0,128.0,64.0,318.0,184.0,2.208,23.0,9.0,3.0,274.0,324.0,324.0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,1,324.0
31.0,11.0,128.0,64.0,350.0,200.0,2.256,23.0,8.0,3.0,270.0,320.0,320.0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,1,320.0
27.0,9.0,106.0,53.0,369.0,228.0,2.0,20.0,8.0,3.0,266.0,316.0,316.0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,1,316.0
26.0,9.0,105.0,53.0,316.0,183.0,2.158,22.0,8.0,3.0,266.0,316.0,316.0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,1,316.0
26.0,9.0,100.0,50.0,325.0,188.0,2.066,21.0,8.0,3.0,266.0,316.0,316.0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,1,316.0
24.0,8.0,100.0,50.0,305.0,178.0,2.002,21.0,8.0,3.0,262.0,312.0,312.0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,1,312.0
24.0,8.0,99.0,50.0,304.0,177.0,2.016,21.0,8.0,3.0,263.0,313.0,313.0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,1,313.0
25.0,9.0,101.0,51.0,316.0,183.0,2.128,22.0,10.0,4.0,262.0,312.0,312.0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,1,312.0
26.0,9.0,102.0,51.0,350.0,200.0,2.332,24.0,10.0,4.0,269.0,319.0,319.0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,1,319.0
27.0,9.0,106.0,53.0,347.0,199.0,2.205,23.0,20.0,7.0,271.0,321.0,321.0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,1,321.0
27.0,9.0,117.0,59.0,346.0,198.0,2.225,23.0,27.0,9.0,278.0,328.0,328.0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,1,328.0
27.0,9.0,143.0,72.0,355.0,208.0,2.253,23.0,23.0,8.0,295.0,345.0,345.0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,1,345.0
25.0,9.0,136.0,68.0,384.0,249.0,2.085,21.0,28.0,9.0,305.0,355.0,355.0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,1,355.0
28.0,10.0,145.0,73.0,389.0,256.0,2.156,22.0,21.0,7.0,318.0,368.0,368.0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,1,368.0
25.0,9.0,126.0,63.0,421.0,302.0,1.925,20.0,27.0,9.0,309.0,359.0,359.0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,1,359.0
25.0,9.0,123.0,62.0,383.0,248.0,1.829,19.0,22.0,7.0,276.0,326.0,326.0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,1,326.0
22.0,8.0,109.0,55.0,351.0,202.0,1.6740000000000002,17.0,16.0,5.0,192.0,242.0,242.0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1,242.0
22.0,8.0,101.0,51.0,200.0,125.0,1.755,18.0,8.0,3.0,163.0,213.0,213.0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1,213.0
26.0,9.0,91.0,46.0,188.0,119.0,1.72,18.0,8.0,3.0,142.0,189.0,189.0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,1,189.0
26.0,9.0,88.0,44.0,172.0,111.0,1.78,18.0,8.0,3.0,145.0,193.0,193.0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,1,193.0
26.0,9.0,82.0,41.0,204.0,127.0,1.865,19.0,8.0,3.0,150.0,200.0,200.0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,1,200.0
26.0,9.0,74.0,37.0,186.0,118.0,1.989,20.0,8.0,3.0,156.0,206.0,206.0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1,206.0
27.0,9.0,71.0,36.0,210.0,130.0,2.002,21.0,9.0,3.0,166.0,216.0,216.0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1,216.0
27.0,9.0,80.0,40.0,211.0,131.0,2.174,22.0,9.0,3.0,230.0,280.0,280.0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1,280.0
27.0,9.0,82.0,41.0,292.0,171.0,2.228,23.0,9.0,3.0,227.0,277.0,277.0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1,277.0
25.0,9.0,70.0,35.0,307.0,179.0,2.129,22.0,9.0,3.0,206.0,256.0,256.0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1,256.0
26.0,9.0,65.0,33.0,266.0,158.0,2.009,21.0,8.0,3.0,180.0,230.0,230.0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1,230.0
28.0,10.0,61.0,31.0,214.0,132.0,1.848,19.0,8.0,3.0,130.0,172.0,172.0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,1,172.0
26.0,9.0,67.0,34.0,159.0,105.0,1.586,16.0,13.0,5.0,42.0,59.0,105.0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1,105.0
24.0,8.0,67.0,34.0,67.0,59.0,1.628,17.0,16.0,5.0,32.0,46.0,59.0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1,59.0
22.0,8.0,69.0,35.0,55.0,53.0,1.692,17.0,15.0,5.0,32.0,46.0,53.0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1,53.0
21.0,7.0,70.0,35.0,72.0,61.0,1.783,18.0,16.0,5.0,34.0,49.0,61.0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1,61.0
25.0,9.0,71.0,36.0,86.0,68.0,1.7009999999999998,18.0,21.0,7.0,39.0,55.0,68.0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1,68.0
25.0,9.0,75.0,38.0,96.0,73.0,1.713,18.0,22.0,7.0,45.0,63.0,73.0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1,73.0
26.0,9.0,67.0,34.0,106.0,78.0,1.67,17.0,37.0,12.0,50.0,69.0,78.0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1,78.0
27.0,9.0,64.0,32.0,100.0,75.0,1.671,17.0,53.0,17.0,55.0,75.0,75.0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1,75.0
28.0,10.0,66.0,33.0,88.0,69.0,1.608,17.0,57.0,18.0,61.0,83.0,83.0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1,83.0
28.0,10.0,70.0,35.0,112.0,81.0,1.587,16.0,55.0,18.0,64.0,87.0,87.0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1,87.0
29.0,10.0,75.0,38.0,111.0,81.0,1.57,16.0,48.0,15.0,68.0,92.0,92.0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1,92.0
29.0,10.0,89.0,45.0,120.0,85.0,1.636,17.0,38.0,12.0,73.0,98.0,98.0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1,98.0
26.0,9.0,104.0,52.0,119.0,85.0,1.707,18.0,22.0,7.0,80.0,107.0,107.0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1,107.0
28.0,10.0,101.0,51.0,138.0,94.0,1.618,17.0,23.0,8.0,82.0,109.0,109.0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1,109.0
32.0,11.0,92.0,46.0,138.0,94.0,1.569,16.0,26.0,9.0,83.0,110.0,110.0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1,110.0
37.0,13.0,101.0,51.0,144.0,97.0,1.574,16.0,17.0,6.0,88.0,117.0,117.0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1,117.0
34.0,12.0,91.0,46.0,148.0,99.0,1.538,16.0,19.0,6.0,85.0,113.0,113.0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1,113.0
31.0,11.0,93.0,47.0,138.0,94.0,1.555,16.0,13.0,5.0,85.0,113.0,113.0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1,113.0
34.0,12.0,89.0,45.0,128.0,89.0,1.58,16.0,11.0,4.0,85.0,113.0,113.0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1,113.0
35.0,12.0,85.0,43.0,115.0,83.0,1.6130000000000002,17.0,10.0,4.0,83.0,110.0,110.0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1,110.0
47.0,16.0,81.0,41.0,117.0,84.0,1.71,18.0,9.0,3.0,86.0,114.0,114.0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1,114.0
45.0,15.0,78.0,39.0,138.0,94.0,1.823,19.0,10.0,4.0,95.0,125.0,125.0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1,125.0
41.0,14.0,73.0,37.0,151.0,101.0,1.91,20.0,10.0,4.0,105.0,138.0,138.0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1,138.0
38.0,13.0,69.0,35.0,195.0,123.0,1.839,19.0,9.0,3.0,104.0,137.0,137.0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1,137.0
34.0,12.0,65.0,33.0,172.0,111.0,1.828,19.0,9.0,3.0,108.0,142.0,142.0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1,142.0
37.0,13.0,62.0,31.0,178.0,114.0,1.95,20.0,9.0,3.0,112.0,147.0,147.0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1,147.0
41.0,14.0,65.0,33.0,190.0,120.0,2.341,24.0,10.0,4.0,133.0,176.0,176.0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,1,176.0
45.0,15.0,72.0,36.0,234.0,142.0,2.521,26.0,10.0,4.0,146.0,195.0,195.0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,1,195.0
48.0,16.0,81.0,41.0,249.0,150.0,2.57,26.0,10.0,4.0,148.0,198.0,198.0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,1,198.0
48.0,16.0,101.0,51.0,251.0,151.0,2.83,29.0,11.0,4.0,149.0,199.0,199.0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,1,199.0
48.0,16.0,130.0,65.0,276.0,163.0,2.735,28.0,12.0,4.0,150.0,200.0,200.0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,1,200.0
41.0,14.0,128.0,64.0,268.0,159.0,2.615,27.0,11.0,4.0,165.0,215.0,215.0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1,215.0
38.0,13.0,132.0,66.0,272.0,161.0,2.3,23.0,12.0,4.0,151.0,201.0,201.0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1,201.0
37.0,13.0,135.0,68.0,240.0,145.0,2.207,23.0,11.0,4.0,148.0,198.0,198.0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,1,198.0
35.0,12.0,131.0,66.0,242.0,146.0,2.006,21.0,12.0,4.0,129.0,170.0,170.0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,1,170.0
34.0,12.0,126.0,63.0,199.0,125.0,1.832,19.0,12.0,4.0,99.0,130.0,130.0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1,130.0
35.0,12.0,123.0,62.0,159.0,105.0,1.641,17.0,11.0,4.0,91.0,120.0,120.0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1,120.0
34.0,12.0,118.0,59.0,145.0,98.0,1.645,17.0,13.0,5.0,84.0,112.0,112.0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1,112.0
33.0,11.0,115.0,58.0,137.0,94.0,1.858,19.0,10.0,4.0,105.0,138.0,138.0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1,138.0
32.0,11.0,108.0,54.0,197.0,124.0,1.844,19.0,9.0,3.0,105.0,138.0,138.0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1,138.0
32.0,11.0,109.0,55.0,199.0,125.0,1.787,18.0,10.0,4.0,100.0,132.0,132.0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1,132.0
33.0,11.0,106.0,53.0,175.0,113.0,1.775,18.0,9.0,3.0,100.0,132.0,132.0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1,132.0
32.0,11.0,103.0,52.0,156.0,103.0,1.734,18.0,10.0,4.0,104.0,137.0,137.0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1,137.0
30.0,10.0,97.0,49.0,144.0,97.0,1.658,17.0,10.0,4.0,99.0,130.0,130.0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1,130.0
31.0,11.0,93.0,47.0,141.0,96.0,1.638,17.0,14.0,5.0,94.0,124.0,124.0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1,124.0
37.0,13.0,85.0,43.0,125.0,88.0,1.6840000000000002,17.0,14.0,5.0,98.0,129.0,129.0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1,129.0
46.0,16.0,84.0,42.0,161.0,106.0,1.6740000000000002,17.0,9.0,3.0,104.0,137.0,137.0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1,137.0
51.0,17.0,87.0,44.0,165.0,108.0,1.631,17.0,9.0,3.0,102.0,134.0,134.0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1,134.0
46.0,16.0,88.0,44.0,164.0,107.0,1.61,17.0,9.0,3.0,99.0,130.0,130.0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1,130.0
41.0,14.0,90.0,45.0,144.0,97.0,1.644,17.0,10.0,4.0,93.0,123.0,123.0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1,123.0
40.0,14.0,91.0,46.0,138.0,94.0,1.592,16.0,12.0,4.0,94.0,124.0,124.0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1,124.0
24.0,8.0,70.0,35.0,149.0,100.0,1.459,15.0,36.0,12.0,68.0,92.0,100.0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1,100.0
21.0,7.0,58.0,29.0,120.0,85.0,1.3969999999999998,14.0,53.0,17.0,58.0,79.0,85.0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1,85.0
19.0,7.0,49.0,25.0,94.0,72.0,1.336,14.0,63.0,20.0,51.0,70.0,72.0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1,72.0
18.0,6.0,56.0,28.0,76.0,63.0,1.393,14.0,50.0,16.0,61.0,83.0,83.0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1,83.0
18.0,6.0,62.0,31.0,95.0,73.0,1.432,15.0,41.0,13.0,75.0,100.0,100.0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1,100.0
18.0,6.0,58.0,29.0,72.0,61.0,1.357,14.0,46.0,15.0,68.0,92.0,92.0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1,92.0
19.0,7.0,55.0,28.0,85.0,68.0,1.308,14.0,48.0,15.0,66.0,89.0,89.0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1,89.0
19.0,7.0,51.0,26.0,83.0,67.0,1.3,13.0,53.0,17.0,43.0,60.0,67.0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1,67.0
17.0,6.0,50.0,25.0,52.0,51.0,1.358,14.0,49.0,16.0,33.0,48.0,51.0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1,51.0
17.0,6.0,43.0,22.0,48.0,48.0,1.321,14.0,52.0,17.0,29.0,42.0,48.0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,48.0
16.0,6.0,41.0,21.0,42.0,42.0,1.328,14.0,46.0,15.0,30.0,43.0,43.0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,43.0
16.0,6.0,44.0,22.0,46.0,46.0,1.342,14.0,41.0,13.0,27.0,39.0,46.0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,46.0
16.0,6.0,41.0,21.0,43.0,43.0,1.296,13.0,44.0,14.0,24.0,35.0,43.0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,43.0
16.0,6.0,44.0,22.0,34.0,34.0,1.264,13.0,41.0,13.0,19.0,28.0,34.0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,34.0
16.0,6.0,40.0,20.0,39.0,39.0,1.169,12.0,50.0,16.0,15.0,22.0,39.0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,39.0
16.0,6.0,41.0,21.0,22.0,22.0,1.125,12.0,47.0,15.0,16.0,23.0,23.0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,23.0
15.0,5.0,32.0,16.0,24.0,24.0,1.001,11.0,67.0,21.0,19.0,28.0,28.0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,28.0
16.0,6.0,27.0,14.0,23.0,23.0,0.943,10.0,75.0,24.0,20.0,29.0,29.0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,29.0
15.0,5.0,24.0,12.0,29.0,29.0,0.931,10.0,77.0,25.0,20.0,29.0,29.0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,29.0
14.0,5.0,24.0,12.0,23.0,23.0,0.923,10.0,78.0,25.0,21.0,30.0,30.0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,30.0
13.0,5.0,25.0,13.0,20.0,20.0,0.928,10.0,76.0,24.0,22.0,32.0,32.0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,32.0
14.0,5.0,28.0,14.0,33.0,33.0,0.917,10.0,77.0,25.0,22.0,32.0,33.0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,33.0
14.0,5.0,34.0,17.0,18.0,18.0,0.926,10.0,74.0,24.0,24.0,35.0,35.0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,35.0
16.0,6.0,36.0,18.0,44.0,44.0,0.937,10.0,78.0,25.0,25.0,36.0,44.0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,44.0
15.0,5.0,39.0,20.0,36.0,36.0,0.958,10.0,74.0,24.0,29.0,42.0,42.0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,42.0
15.0,5.0,40.0,20.0,51.0,51.0,0.998,10.0,73.0,23.0,31.0,45.0,51.0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1,51.0
15.0,5.0,41.0,21.0,39.0,39.0,0.98,10.0,72.0,23.0,33.0,48.0,48.0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,48.0
17.0,6.0,43.0,22.0,47.0,47.0,0.975,10.0,70.0,22.0,35.0,50.0,50.0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,50.0
18.0,6.0,44.0,22.0,40.0,40.0,0.979,10.0,67.0,21.0,38.0,54.0,54.0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1,54.0
